Timestamp,Event,SeqNum,RetryCount
1780398009.5650566,SEND,60,0
1780398009.5650566,ACK_RECEIVED,60,0
1780398009.5650566,SEND,61,0
1780398009.5650566,ACK_RECEIVED,61,0
1780398009.5650566,SEND,62,0
1780398009.5650566,ACK_RECEIVED,62,0
1780398009.5650566,SEND,63,0
1780398009.5660732,ACK_RECEIVED,63,0
1780398009.5660732,SEND,64,0
1780398009.5660732,ACK_RECEIVED,64,0
1780398009.5660732,SEND,65,0
1780398009.5660732,ACK_RECEIVED,65,0
1780398009.5660732,SEND,66,0
1780398009.5660732,ACK_RECEIVED,66,0
1780398009.5660732,SEND,67,0
1780398009.5670712,ACK_RECEIVED,67,0
1780398009.5670712,SEND,68,0
1780398009.5670712,ACK_RECEIVED,68,0
1780398009.5670712,SEND,69,0
1780398009.5670712,ACK_RECEIVED,69,0
1780398009.5670712,SEND,70,0
1780398009.5670712,ACK_RECEIVED,70,0
1780398009.5670712,SEND,71,0
1780398009.5670712,ACK_RECEIVED,71,0
1780398009.5680692,SEND,72,0
1780398009.5680692,ACK_RECEIVED,72,0
1780398009.5680692,SEND,73,0
1780398009.5680692,ACK_RECEIVED,73,0
1780398009.5680692,SEND,74,0
1780398009.5680692,ACK_RECEIVED,74,0
1780398009.5680692,SEND,75,0
1780398009.5680692,ACK_RECEIVED,75,0
1780398009.5680692,SEND,76,0
1780398009.5680692,ACK_RECEIVED,76,0
1780398009.5680692,SEND,77,0
1780398009.5690856,ACK_RECEIVED,77,0
1780398009.5690856,SEND,78,0
1780398009.5690856,ACK_RECEIVED,78,0
1780398009.5690856,SEND,79,0
1780398009.5690856,ACK_RECEIVED,79,0
1780398009.5690856,SEND,80,0
1780398009.5690856,ACK_RECEIVED,80,0
1780398009.5690856,SEND,81,0
1780398009.5690856,ACK_RECEIVED,81,0
1780398009.5690856,SEND,82,0
1780398009.5700903,ACK_RECEIVED,82,0
1780398009.5700903,SEND,83,0
1780398009.5700903,ACK_RECEIVED,83,0
1780398009.5700903,SEND,84,0
1780398009.5700903,ACK_RECEIVED,84,0
1780398009.5700903,SEND,85,0
1780398009.5700903,ACK_RECEIVED,85,0
1780398009.5700903,SEND,86,0
1780398009.5700903,ACK_RECEIVED,86,0
1780398009.5700903,SEND,87,0
1780398009.5700903,ACK_RECEIVED,87,0
1780398009.5710878,SEND,88,0
1780398009.5710878,ACK_RECEIVED,88,0
1780398009.5710878,SEND,89,0
1780398009.5710878,ACK_RECEIVED,89,0
1780398009.5710878,SEND,90,0
1780398009.5710878,ACK_RECEIVED,90,0
1780398009.5710878,SEND,91,0
1780398009.5710878,ACK_RECEIVED,91,0
1780398009.5710878,SEND,92,0
1780398009.5710878,ACK_RECEIVED,92,0
1780398009.5710878,SEND,93,0
1780398009.5720947,ACK_RECEIVED,93,0
1780398009.5720947,SEND,94,0
1780398009.5720947,ACK_RECEIVED,94,0
1780398009.5720947,SEND,95,0
1780398009.5720947,ACK_RECEIVED,95,0
1780398009.5720947,SEND,96,0
1780398009.5720947,ACK_RECEIVED,96,0
1780398009.5720947,SEND,97,0
1780398009.5720947,ACK_RECEIVED,97,0
1780398009.5720947,SEND,98,0
1780398009.5720947,ACK_RECEIVED,98,0
1780398009.5720947,SEND,99,0
1780398009.5731113,ACK_RECEIVED,99,0
1780398009.5731113,SEND,100,0
1780398009.5731113,ACK_RECEIVED,100,0
1780398009.5731113,SEND,101,0
1780398009.5731113,ACK_RECEIVED,101,0
1780398009.5731113,SEND,102,0
1780398009.5731113,ACK_RECEIVED,102,0
1780398009.5731113,SEND,103,0
1780398009.5731113,ACK_RECEIVED,103,0
1780398009.5731113,SEND,104,0
1780398009.5731113,ACK_RECEIVED,104,0
1780398009.5731113,SEND,105,0
1780398009.5741324,ACK_RECEIVED,105,0
1780398009.5741324,SEND,106,0
1780398009.5741324,ACK_RECEIVED,106,0
1780398009.5741324,SEND,107,0
1780398009.5741324,ACK_RECEIVED,107,0
1780398009.5741324,SEND,108,0
1780398009.5741324,ACK_RECEIVED,108,0
1780398009.5741324,SEND,109,0
1780398009.5741324,ACK_RECEIVED,109,0
1780398009.5741324,SEND,110,0
1780398009.5751302,ACK_RECEIVED,110,0
1780398009.5751302,SEND,111,0
1780398009.5751302,ACK_RECEIVED,111,0
1780398009.5751302,SEND,112,0
1780398009.5751302,ACK_RECEIVED,112,0
1780398009.5751302,SEND,113,0
1780398009.5751302,ACK_RECEIVED,113,0
1780398009.5751302,SEND,114,0
1780398009.5751302,ACK_RECEIVED,114,0
1780398009.5751302,SEND,115,0
1780398009.5761273,ACK_RECEIVED,115,0
1780398009.5761273,SEND,116,0
1780398009.5761273,ACK_RECEIVED,116,0
1780398009.5761273,SEND,117,0
1780398009.5761273,ACK_RECEIVED,117,0
1780398009.5761273,SEND,118,0
1780398009.5761273,ACK_RECEIVED,118,0
1780398009.5761273,SEND,119,0
1780398009.5761273,ACK_RECEIVED,119,0
1780398009.5761273,SEND,120,0
1780398009.5761273,ACK_RECEIVED,120,0
1780398009.5761273,SEND,121,0
1780398009.5761273,ACK_RECEIVED,121,0
1780398009.5761273,SEND,122,0
1780398009.577125,ACK_RECEIVED,122,0
1780398009.577125,SEND,123,0
1780398009.577125,ACK_RECEIVED,123,0
1780398009.577125,SEND,124,0
1780398009.577125,ACK_RECEIVED,124,0
1780398009.577125,SEND,125,0
1780398009.577125,ACK_RECEIVED,125,0
1780398009.577125,SEND,126,0
1780398009.577125,ACK_RECEIVED,126,0
1780398009.577125,SEND,127,0
1780398009.577125,ACK_RECEIVED,127,0
1780398009.5781217,SEND,128,0
1780398009.5781217,ACK_RECEIVED,128,0
1780398009.5781217,SEND,129,0
1780398009.5781217,ACK_RECEIVED,129,0
1780398009.5781217,SEND,130,0
1780398009.5781217,ACK_RECEIVED,130,0
1780398009.5781217,SEND,131,0
1780398009.5781217,ACK_RECEIVED,131,0
1780398009.5781217,SEND,132,0
1780398009.5781217,ACK_RECEIVED,132,0
1780398009.5781217,SEND,133,0
1780398009.5791204,ACK_RECEIVED,133,0
1780398009.5791204,SEND,134,0
1780398009.5791204,ACK_RECEIVED,134,0
1780398009.5791204,SEND,135,0
1780398009.5791204,ACK_RECEIVED,135,0
1780398009.5791204,SEND,136,0
1780398009.5791204,ACK_RECEIVED,136,0
1780398009.5791204,SEND,137,0
1780398009.5791204,ACK_RECEIVED,137,0
1780398009.5791204,SEND,138,0
1780398009.5801191,ACK_RECEIVED,138,0
1780398009.580145,SEND,139,0
1780398009.580145,ACK_RECEIVED,139,0
1780398009.580145,SEND,140,0
1780398009.580145,ACK_RECEIVED,140,0
1780398009.580145,SEND,141,0
1780398009.580145,ACK_RECEIVED,141,0
1780398009.580145,SEND,142,0
1780398009.581148,ACK_RECEIVED,142,0
1780398009.581148,SEND,143,0
1780398009.581148,ACK_RECEIVED,143,0
1780398009.581148,SEND,144,0
1780398009.5821497,ACK_RECEIVED,144,0
1780398009.5821497,SEND,145,0
1780398009.5821497,ACK_RECEIVED,145,0
1780398009.5821497,SEND,146,0
1780398009.5821497,ACK_RECEIVED,146,0
1780398009.5831385,SEND,147,0
1780398009.5831385,ACK_RECEIVED,147,0
1780398009.5831385,SEND,148,0
1780398009.5831385,ACK_RECEIVED,148,0
1780398009.5831385,SEND,149,0
1780398009.5831385,ACK_RECEIVED,149,0
1780398009.5831385,SEND,150,0
1780398009.5831385,ACK_RECEIVED,150,0
1780398009.5831385,SEND,151,0
1780398009.5841403,ACK_RECEIVED,151,0
1780398009.5841403,SEND,152,0
1780398009.5841403,ACK_RECEIVED,152,0
1780398009.5841403,SEND,153,0
1780398009.5841403,ACK_RECEIVED,153,0
1780398009.5841403,SEND,154,0
1780398009.5841403,ACK_RECEIVED,154,0
1780398009.5841403,SEND,155,0
1780398009.5841403,ACK_RECEIVED,155,0
1780398009.5841403,SEND,156,0
1780398009.5851328,ACK_RECEIVED,156,0
1780398009.5851328,SEND,157,0
1780398009.5851328,ACK_RECEIVED,157,0
1780398009.5851328,SEND,158,0
1780398009.5851328,ACK_RECEIVED,158,0
1780398009.5851328,SEND,159,0
1780398009.5851328,ACK_RECEIVED,159,0
1780398009.5851328,SEND,160,0
1780398009.5851328,ACK_RECEIVED,160,0
1780398009.5851328,SEND,161,0
1780398009.5851328,ACK_RECEIVED,161,0
1780398009.5861282,SEND,162,0
1780398009.5862231,ACK_RECEIVED,162,0
1780398009.5862231,SEND,163,0
1780398009.5862231,ACK_RECEIVED,163,0
1780398009.5862231,SEND,164,0
1780398009.5862231,ACK_RECEIVED,164,0
1780398009.5862231,SEND,165,0
1780398009.5862231,ACK_RECEIVED,165,0
1780398009.5862231,SEND,166,0
1780398009.5862231,ACK_RECEIVED,166,0
1780398009.5862231,SEND,167,0
1780398009.5862231,ACK_RECEIVED,167,0
1780398009.5862231,SEND,168,0
1780398009.5862231,ACK_RECEIVED,168,0
1780398009.5872202,SEND,169,0
1780398009.5872202,ACK_RECEIVED,169,0
1780398009.5872202,SEND,170,0
1780398009.5872202,ACK_RECEIVED,170,0
1780398009.5872202,SEND,171,0
1780398009.5872202,ACK_RECEIVED,171,0
1780398009.5872202,SEND,172,0
1780398009.5872202,ACK_RECEIVED,172,0
1780398009.5872202,SEND,173,0
1780398009.5872202,ACK_RECEIVED,173,0
1780398009.5872202,SEND,174,0
1780398009.5872202,ACK_RECEIVED,174,0
1780398009.5882182,SEND,175,0
1780398009.5882785,ACK_RECEIVED,175,0
1780398009.5882785,SEND,176,0
1780398009.5882785,ACK_RECEIVED,176,0
1780398009.5882785,SEND,177,0
1780398009.5882785,ACK_RECEIVED,177,0
1780398009.5882785,SEND,178,0
1780398009.5882785,ACK_RECEIVED,178,0
1780398009.5882785,SEND,179,0
1780398009.5882785,ACK_RECEIVED,179,0
1780398009.5882785,SEND,180,0
1780398009.5882785,ACK_RECEIVED,180,0
1780398009.5882785,SEND,181,0
1780398009.589276,ACK_RECEIVED,181,0
1780398009.589276,SEND,182,0
1780398009.589276,ACK_RECEIVED,182,0
1780398009.589276,SEND,183,0
1780398009.589276,ACK_RECEIVED,183,0
1780398009.589276,SEND,184,0
1780398009.589276,ACK_RECEIVED,184,0
1780398009.589276,SEND,185,0
1780398009.589276,ACK_RECEIVED,185,0
1780398009.589276,SEND,186,0
1780398009.589276,ACK_RECEIVED,186,0
1780398009.589276,SEND,187,0
1780398009.5902731,ACK_RECEIVED,187,0
1780398009.5902731,SEND,188,0
1780398009.5902731,ACK_RECEIVED,188,0
1780398009.5902731,SEND,189,0
1780398009.5902731,ACK_RECEIVED,189,0
1780398009.5902731,SEND,190,0
1780398009.5902731,ACK_RECEIVED,190,0
1780398009.5902731,SEND,191,0
1780398009.5902731,ACK_RECEIVED,191,0
1780398009.5902731,SEND,192,0
1780398009.5902731,ACK_RECEIVED,192,0
1780398009.5902731,SEND,193,0
1780398009.591271,ACK_RECEIVED,193,0
1780398009.591271,SEND,194,0
1780398009.591271,ACK_RECEIVED,194,0
1780398009.591271,SEND,195,0
1780398009.591271,ACK_RECEIVED,195,0
1780398009.591271,SEND,196,0
1780398009.591271,ACK_RECEIVED,196,0
1780398009.591271,SEND,197,0
1780398009.591271,ACK_RECEIVED,197,0
1780398009.591271,SEND,198,0
1780398009.591271,ACK_RECEIVED,198,0
1780398009.591271,SEND,199,0
1780398009.5922675,ACK_RECEIVED,199,0
1780398009.5922675,SEND,200,0
1780398009.5922675,ACK_RECEIVED,200,0
1780398009.5922675,SEND,201,0
1780398009.5922675,ACK_RECEIVED,201,0
